year,state_name,state_code,district_name,district_code,csr_project_name,development_sector,company_name,cin,company_class,company_type,roc,company_category,listing_status,project_outlay_amount_in_lakhs,amount_spent_in_lakhs,log_amount_spent
1/1/2017,Assam,18,Not Mentioned,0,Contribution To Akshaya Patra Foundation For Purchasing Food Distribution Vessels In Guwahati Kitche,"Poverty, Eradicating Hunger, Malnutrition",Lic Housing Finance Ltd,L65922MH1989PLC052257,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,16.0,16.0,2.833213344056216
1/1/2017,West Bengal,19,Kolkata,315,Contribution To Indian Association Of Blood Cancer And Allied Diseases For Purchase Of Mobile Medica,Health Care,Lic Housing Finance Ltd,L65922MH1989PLC052257,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,4.0,13.0,2.639057329615259
1/1/2017,Gujarat,24,Not Mentioned,0,Safe Drinking Water,Safe Drinking Water,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,West Bengal,19,Not Mentioned,0,Nationally Recognised Sports,Training To Promote Sports,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,Delhi,7,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,West Bengal,19,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2017,West Bengal,19,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,West Bengal,19,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,15.0,15.0,2.772588722239781
1/1/2017,All India,0,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2017,Tamil Nadu,33,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2017,West Bengal,19,Not Mentioned,0,Education,Education,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2017,West Bengal,19,Not Mentioned,0,Health,Health Care,Linc Pen & Plastics Ltd,L36991WB1994PLC065583,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,Gujarat,24,Gandhinagar,446,Meeting Cost Of Providingeducation To The Poorchildren,Education,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.51,1.51,0.9202827531436926
1/1/2017,Gujarat,24,Prayagraj,438,Meeting Cost Of Providingeducation To The Poorchildren,Education,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2017,Gujarat,24,Prayagraj,438,Meeting Cost Of Providingeducation To The Poorchildren,Education,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.75,0.75,0.5596157879354227
1/1/2017,Gujarat,24,Prayagraj,438,Meeting Cost Of Providinghygienic Food To Poorchildren,"Poverty, Eradicating Hunger, Malnutrition",Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.15,0.15,0.13976194237515868
1/1/2017,Gujarat,24,Prayagraj,438,Contribution Towardsconducting Healthawareness ProgrammeProviding Free MedicinesEducation In Rural,Sanitation,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,35.0,35.0,3.58351893845611
1/1/2017,Telangana,36,Not Mentioned,0,Meeting Cost Of Providingrehabilitation Facility Totheblind People And Thecancer Patients,Health Care,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,Gujarat,24,Prayagraj,438,Meeting Cost Of Providingrehabilitation Facility Totheblind People And Thecancer Patients,Health Care,Lincoln Pharmaceuticals Ltd,L24230GJ1995PLC024288,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.36,0.36,0.3074846997479606
1/1/2017,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2017,Odisha,21,Sundargarh,373,Annual Education Cost For Blind Children,Education,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,Tamil Nadu,33,Chennai,568,Partial Annual Expenditure For A Home For Underprivileged Children,Education,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,West Bengal,19,Kolkata,315,Adoption Of One Classroom For One Year,Education,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,West Bengal,19,Kolkata,315,Sponsoring Of One Classroom For Differently Abled Children,Education,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,Karnataka,29,Not Mentioned,0,Partial Annual Expenditure For Underprivileged Children,Education,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,West Bengal,19,Kolkata,315,Drive Safe Campaign With Kolkata Traffic Police,Livelihood Enhancement Projects,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,3.0,2.4,1.2237754316221157
1/1/2017,Kerala,32,Not Mentioned,0,Kerala Chief MinisterXAxAs Distress Relief Fund,Livelihood Enhancement Projects,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,0.0,5.2,1.8245492920510458
1/1/2017,Jharkhand,20,East Singhbhum,327,Annual Contribution Towards An Orphanage,Livelihood Enhancement Projects,Linde India Limited,L40200WB1935PLC008184,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,2.0,0.0,0.0
1/1/2017,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Lloyd Electric And Engineering Ltd.,L29120RJ1987PLC012841,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2017,Madhya Pradesh,23,Chhatarpur,398,Rural Development,Rural Development Projects,Lt Foods Limited,L74899DL1990PLC041790,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.4,1.4,0.8754687373538999
1/1/2017,Haryana,6,Gurugram,62,Mathspromotion In Govt Schools Using Maths Quiz And Teachers Training,Education,Lt Foods Limited,L74899DL1990PLC041790,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.85,3.85,1.578978704949392
1/1/2017,Madhya Pradesh,23,Chhatarpur,398,Through Computer Labs Education,Education,Lt Foods Limited,L74899DL1990PLC041790,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,0.42,0.42,0.35065687161316933
1/1/2017,Haryana,6,Sonipat,75,School Adoption Project,Education,Lt Foods Limited,L74899DL1990PLC041790,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,42.0,42.0,3.7612001156935624
1/1/2017,Madhya Pradesh,23,Chhatarpur,398,To Empower The Women And Equip Them With Tools To Become SelfReliant Through Vocational Training,Women Empowerment,Lt Foods Limited,L74899DL1990PLC041790,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,14.08,14.08,2.71336936257981
1/1/2017,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Lumax Industries Limited,L74899DL1981PLC012804,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2017,Haryana,6,Gurugram,62,Not Mentioned,Education,Lumax Industries Limited,L74899DL1981PLC012804,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,46.11,46.11,3.8524852927119495
1/1/2017,Maharashtra,27,Pune,490,Not Mentioned,Education,Lumax Industries Limited,L74899DL1981PLC012804,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.84,3.84,1.5769147207285403
1/1/2017,Uttarakhand,5,Not Mentioned,0,Not Mentioned,Health Care,Lumax Industries Limited,L74899DL1981PLC012804,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,23.63,23.63,3.2039652121324464
1/1/2017,All India,0,Not Mentioned,0,Rural Support Programme,Rural Development Projects,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Rural Support Programme,Rural Development Projects,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Donations For Csr,Education,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,100.0,3.0,1.3862943611198906
1/1/2017,All India,0,Not Mentioned,0,Salary And Administrative Expenses,Vocational Skills,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,130.0,103.0,4.6443908991413725
1/1/2017,All India,0,Not Mentioned,0,Learn  Earn Programme,Vocational Skills,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,120.0,90.0,4.51085950651685
1/1/2017,All India,0,Not Mentioned,0,Patient Awareness Camps,Health Care,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,Maharashtra,27,Not Mentioned,0,Tuberculosis Eradication,Health Care,Lupin Limited,L24100MH1983PLC029442,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,100.0,74.0,4.31748811353631
1/1/2017,West Bengal,19,Not Mentioned,0,Promotion Of Traditional Art And Culture,Safe Drinking Water,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,15.0,11.21,2.502255288122613
1/1/2017,West Bengal,19,Not Mentioned,0,Promotion Of Education,Education,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,10.0,58.25,4.081765780015241
1/1/2017,West Bengal,19,Not Mentioned,0,Animal Welfare,Animal Welfare,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,30.0,34.0,3.5553480614894135
1/1/2017,West Bengal,19,Kolkata,315,Support To Elderly People,Livelihood Enhancement Projects,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,0.0,0.96,0.6729444732424258
1/1/2017,West Bengal,19,Not Mentioned,0,Social Welfare,Special Education,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,25.0,36.34,3.6200651381135764
1/1/2017,West Bengal,19,Kolkata,315,Medical Facilities,Health Care,Lux Industries Limited,L17309WB1995PLC073053,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,25.0,18.13,2.9512577834521614
1/1/2017,Madhya Pradesh,23,Not Mentioned,0,School Bags Distribute,Education,Madhya Bharat Agro Products Limited,L24121RJ1997PLC029126,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,1.96,1.96,1.085189268335969
1/1/2017,Rajasthan,8,Bhilwara,92,Eduction,Education,Madhya Bharat Agro Products Limited,L24121RJ1997PLC029126,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2017,Madhya Pradesh,23,Not Mentioned,0,Dress Material Distribute,"Poverty, Eradicating Hunger, Malnutrition",Madhya Bharat Agro Products Limited,L24121RJ1997PLC029126,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,2.42,2.42,1.2296405510745139
1/1/2017,Madhya Pradesh,23,Sagar,425,Food  Other,"Poverty, Eradicating Hunger, Malnutrition",Madhya Bharat Agro Products Limited,L24121RJ1997PLC029126,Public,Other than Govt. Companies,ROC-JAIPUR,Company limited by Shares,Listed,5.26,5.26,1.8341801851120072
1/1/2017,All India,0,Not Mentioned,0,M Care  Mobile Clinic,Environmental Sustainability,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,9.0,10.0,2.3978952727983707
1/1/2017,All India,0,Not Mentioned,0,Magma Swayam,Environmental Sustainability,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,60.0,15.0,2.772588722239781
1/1/2017,West Bengal,19,Kolkata,315,Magma Green Park,Environmental Sustainability,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,27.0,1.0,0.6931471805599453
1/1/2017,West Bengal,19,Kolkata,315,Ekal Vidyalaya,Education,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,19.0,6.0,1.9459101490553132
1/1/2017,All India,0,Not Mentioned,0,M Scholar,Education,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,75.0,62.0,4.143134726391533
1/1/2017,All India,0,Not Mentioned,0,RuckerS Initiative,Health Care,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Mid Day Meal,Health Care,Magma Fincorp Limited,L51504WB1978PLC031813,Public,Other than Govt. Companies,ROC-KOLKATA,Company limited by Shares,Listed,21.0,21.0,3.091042453358316
1/1/2017,Maharashtra,27,Not Mentioned,0,Distribution Of Blankets In Rural Areas And Construction Of Gram Panchayat Building,Rural Development Projects,Maharashtra Seamless Limited(transferred From Delhi To Mah,L99999MH1988PLC080545,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,45.0,41.62,3.752323626670471
1/1/2017,Maharashtra,27,Not Mentioned,0,Education Facilities  Infrastructures,Education,Maharashtra Seamless Limited(transferred From Delhi To Mah,L99999MH1988PLC080545,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,150.0,122.0,4.812184355372417
1/1/2017,Delhi,7,Not Mentioned,0,Medical Facilities Including Preventive Health Care,Health Care,Maharashtra Seamless Limited(transferred From Delhi To Mah,L99999MH1988PLC080545,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,115.0,115.0,4.7535901911063645
1/1/2017,Gujarat,24,Valsad,462,Rotary Club Vapi,Socio-Economic Inequalities,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2017,Gujarat,24,Valsad,462,Maheshwari Education Charitable Trust,Education,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,15.0,15.0,2.772588722239781
1/1/2017,Gujarat,24,Valsad,462,Maheshwari Mahila Mandal,Education,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2017,Gujarat,24,Valsad,462,Rotary Vapi Riverside Charitable Trust,Women Empowerment,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2017,Gujarat,24,Valsad,462,Help Age India,Livelihood Enhancement Projects,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2017,Gujarat,24,Valsad,462,Janseva Mandal,Health Care,Maheshwari Logistics Limited,L60232GJ2006PLC049224,Public,Other than Govt. Companies,ROC-AHMEDABAD,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,All India,0,Not Mentioned,0,Hariyali Increasing Green Cover In The Country By Planting Trees In Multiple Locations Across India,Environmental Sustainability,Mahindra And Mahindra Financial Services Limited,L65921MH1991PLC059642,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,128.0,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Culture Preservation And Promotion Of The Fine Arts Amp Culture,Art And Culture,Mahindra And Mahindra Financial Services Limited,L65921MH1991PLC059642,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2017,All India,0,Not Mentioned,0,Nanhi Kali Supporting Education Of Marginalised Girls,Education,Mahindra And Mahindra Financial Services Limited,L65921MH1991PLC059642,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Mahindra Pride School Providing  Months Intensive Training In Ites Retail And Hospitality To Soci,Education,Mahindra And Mahindra Financial Services Limited,L65921MH1991PLC059642,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2017,All India,0,Not Mentioned,0,Mahindra Finance Scholarship Scholarship For Graduate Amp Undergraduate Needy Students From Rural,Education,Mahindra And Mahindra Financial Services Limited,L65921MH1991PLC059642,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
